a = 3402315.263323; b = 5050000.343311; cout = 4038649896607.652832
a = 3415394.470264; b = 5250004.234532; cout = 3988592759582.231445
a = 3415395.922132; b = 5260004.334627; cout = 3997154105902.045410
a = 3416343.158452; b = 4870000.576249; cout = 3797016495163.615234
a = 3416344.610321; b = 4880000.676345; cout = 3798240661383.905273
a = 3416346.062189; b = 4890000.776440; cout = 3799665589954.589355
a = 3416347.514058; b = 4900000.876535; cout = 3801291280875.657227
a = 3416348.965927; b = 4910000.976630; cout = 3803117734147.091797
a = 3416350.417795; b = 4920001.076725; cout = 3805144949768.909180
a = 3416351.869664; b = 4930001.176820; cout = 3807372927741.104980
a = 3416353.321533; b = 4940001.276915; cout = 3809801668063.687012
a = 3416354.773401; b = 4950001.377010; cout = 3812431170736.651367
a = 3416356.225270; b = 4960001.477106; cout = 3815261435760.000000
a = 3416357.677139; b = 4970001.577201; cout = 3818292463133.721680
a = 3416359.129007; b = 4980001.677296; cout = 3821524252857.817871
a = 3416360.580876; b = 4990001.777391; cout = 3824956804932.298340
a = 3416362.032745; b = 5000001.877486; cout = 3828590119357.159180
a = 3416363.484613; b = 5010001.977581; cout = 3832424196132.408203
a = 3416364.936482; b = 5020002.077676; cout = 3836459035258.030273
a = 3416366.388351; b = 5030002.177772; cout = 3840694636734.032715
a = 3416367.840219; b = 5040002.277867; cout = 3845131000560.417480
a = 3416369.292088; b = 5050002.377962; cout = 3849768126737.202637
a = 3416370.743957; b = 5060002.478057; cout = 3854606015264.349609
a = 3416372.195825; b = 5070002.578152; cout = 3859644666141.879883
a = 3416373.647694; b = 5080002.678247; cout = 3864884079369.784180
a = 3416375.099563; b = 5090002.778342; cout = 3870324254948.069824
a = 3416376.551431; b = 5100002.878438; cout = 3875965192876.743652
a = 3416378.003300; b = 5110002.978533; cout = 3881806893155.805664
a = 3416379.455169; b = 5120003.078628; cout = 3887849355785.232910
a = 3416380.907037; b = 5130003.178723; cout = 3894092580765.042480
a = 3416382.358906; b = 5140003.278818; cout = 3900536568095.242676
a = 3416383.810775; b = 5150003.378913; cout = 3907181317775.813965
a = 3416385.262643; b = 5160003.479008; cout = 3914026829806.768066
a = 3416386.714512; b = 5170003.579103; cout = 3921073104188.101074
a = 3416388.166381; b = 5180003.679199; cout = 3928320140919.811523
a = 3416389.618249; b = 5190003.779294; cout = 3935767940001.913086
a = 3416391.070118; b = 5200003.879389; cout = 3943416501434.397461
a = 3416392.521987; b = 5210003.979484; cout = 3951265825217.252930
a = 3416393.973855; b = 5220004.079579; cout = 3959315911350.489746
a = 3416395.425724; b = 5230004.179674; cout = 3967566759834.104492
a = 3416396.877593; b = 5240004.279769; cout = 3976018370668.108887
a = 3416398.329461; b = 5250004.379865; cout = 3984670743852.488770
a = 3417344.113912; b = 4850000.521391; cout = 3780151289286.657227
a = 3417345.565781; b = 4860000.621486; cout = 3781265720021.135742
a = 3417347.017650; b = 4870000.721582; cout = 3782580913106.004395
a = 3417348.469518; b = 4880000.821677; cout = 3784096868541.249023
a = 3417349.921387; b = 4890000.921772; cout = 3785813586326.889160
a = 3417351.373256; b = 4900001.021867; cout = 3787731066462.892578
a = 3417352.825124; b = 4910001.121962; cout = 3789849308949.273926
a = 3417354.276993; b = 4920001.222057; cout = 3792168313786.058105
a = 3417355.728862; b = 4930001.322152; cout = 3794688080973.198242
a = 3417357.180730; b = 4940001.422248; cout = 3797408610510.742676
a = 3417358.632599; b = 4950001.522343; cout = 3800329902398.649414
a = 3417360.084468; b = 4960001.622438; cout = 3803451956636.945312
a = 3417361.536336; b = 4970001.722533; cout = 3806774773225.608887
a = 3417362.988205; b = 4980001.822628; cout = 3810298352164.678223
a = 3417364.440074; b = 4990001.922723; cout = 3814022693454.104492
a = 3417365.891942; b = 5000002.022818; cout = 3817947797093.932129
a = 3417367.343811; b = 5010002.122913; cout = 3822073663084.112793
a = 3417368.795680; b = 5020002.223009; cout = 3826400291424.703613
a = 3417370.247548; b = 5030002.323104; cout = 3830927682115.660645
a = 3417371.699417; b = 5040002.423199; cout = 3835655835157.002441
a = 3417373.151286; b = 5050002.523294; cout = 3840584750548.717285
a = 3417374.603154; b = 5060002.623389; cout = 3845714428290.817383
a = 3417376.055023; b = 5070002.723484; cout = 3851044868383.289551
a = 3417377.506891; b = 5080002.823579; cout = 3856576070826.168945
a = 3417378.958760; b = 5090002.923675; cout = 3862308035619.405762
a = 3417380.410629; b = 5100003.023770; cout = 3868240762763.029297
a = 3417381.862497; b = 5110003.123865; cout = 3874374252257.029297
a = 3417383.314366; b = 5120003.223960; cout = 3880708504101.410645
a = 3417384.766235; b = 5130003.324055; cout = 3887243518296.179688
a = 3417386.218103; b = 5140003.424150; cout = 3893979294841.320801
a = 3417387.669972; b = 5150003.524245; cout = 3900915833736.857422
a = 3417389.121841; b = 5160003.624341; cout = 3908053134982.760742
a = 3417390.573709; b = 5170003.724436; cout = 3915391198579.046387
a = 3417392.025578; b = 5180003.824531; cout = 3922930024525.714355
a = 3417393.477447; b = 5190003.924626; cout = 3930669612822.766113
a = 3417394.929315; b = 5200004.024721; cout = 3938609963470.192871
a = 3417396.381184; b = 5210004.124816; cout = 3946751076467.999512
a = 3417397.833053; b = 5220004.224911; cout = 3955092951816.189941
a = 3417399.284921; b = 5230004.325006; cout = 3963635589514.771973
a = 3417400.736790; b = 5240004.425102; cout = 3972378989563.711914
a = 3418346.521241; b = 4840000.566628; cout = 3764501095040.380371
a = 3418347.973110; b = 4850000.666724; cout = 3765706552639.439941
a = 3418349.424978; b = 4860000.766819; cout = 3767112772588.883789
a = 3418350.876847; b = 4870000.866914; cout = 3768719754888.701660
a = 3418352.328716; b = 4880000.967009; cout = 3770527499538.907227
a = 3418353.780584; b = 4890001.067104; cout = 3772536006539.486328
a = 3418355.232453; b = 4900001.167199; cout = 3774745275890.439941
a = 3418356.684322; b = 4910001.267294; cout = 3777155307591.780273
a = 3418358.136190; b = 4920001.367389; cout = 3779766101643.507812
a = 3418359.588059; b = 4930001.467485; cout = 3782577658045.604980
a = 3418361.039928; b = 4940001.567580; cout = 3785589976798.086914
a = 3418362.491796; b = 4950001.667675; cout = 3788803057900.948730
a = 3418363.943665; b = 4960001.767770; cout = 3792216901354.195312
a = 3418365.395534; b = 4970001.867865; cout = 3795831507157.834473
a = 3418366.847402; b = 4980001.967960; cout = 3799646875311.822754
a = 3418368.299271; b = 4990002.068055; cout = 3803663005816.221680
a = 3418369.751140; b = 5000002.168151; cout = 3807879898670.997070
a = 3418371.203008; b = 5010002.268246; cout = 3812297553876.144043
a = 3418372.654877; b = 5020002.368341; cout = 3816915971431.666016
a = 3418374.106746; b = 5030002.468436; cout = 3821735151337.577637
a = 3418375.558614; b = 5040002.568531; cout = 3826755093593.875000
a = 3418377.010483; b = 5050002.668626; cout = 3831975798200.546875
a = 3418378.462352; b = 5060002.768721; cout = 3837397265157.599121
a = 3418379.914220; b = 5070002.868816; cout = 3843019494465.033691
a = 3418381.366089; b = 5080002.968912; cout = 3848842486122.840820
a = 3418382.817958; b = 5090003.069007; cout = 3854866240131.031738
a = 3418384.269826; b = 5100003.169102; cout = 3861090756489.608887
a = 3418385.721695; b = 5110003.269197; cout = 3867516035198.563477
a = 3418387.173564; b = 5120003.369292; cout = 3874142076257.908203
a = 3418388.625432; b = 5130003.469387; cout = 3880968879667.609863
a = 3418390.077301; b = 5140003.569482; cout = 3887996445427.717773
a = 3418391.529170; b = 5150003.669578; cout = 3895224773538.192383
a = 3418392.981038; b = 5160003.769673; cout = 3902653863999.055176
a = 3418394.432907; b = 5170003.869768; cout = 3910283716810.290527
a = 3418395.884776; b = 5180003.969863; cout = 3918114331971.908203
a = 3418397.336644; b = 5190004.069958; cout = 3926145709483.903320
a = 3418398.788513; b = 5200004.170053; cout = 3934377849346.298828
a = 3418400.240382; b = 5210004.270148; cout = 3942810751559.058105
a = 3418401.692250; b = 5220004.370244; cout = 3951444416122.200195
a = 3418403.144119; b = 5230004.470339; cout = 3960278843035.724121
a = 3419348.928570; b = 4830000.611865; cout = 3749042508554.877441
a = 3419350.380439; b = 4840000.711961; cout = 3750338993018.504395
a = 3419351.832307; b = 4850000.812056; cout = 3751836239832.531738
a = 3419353.284176; b = 4860000.912151; cout = 3753534248996.914062
a = 3419354.736045; b = 4870001.012246; cout = 3755433020511.685547
a = 3419356.187913; b = 4880001.112341; cout = 3757532554376.832520
a = 3419357.639782; b = 4890001.212436; cout = 3759832850592.381348
a = 3419359.091651; b = 4900001.312531; cout = 3762333909158.287598
a = 3419360.543519; b = 4910001.412627; cout = 3765035730074.583496
a = 3419361.995388; b = 4920001.512722; cout = 3767938313341.250488
a = 3419363.447257; b = 4930001.612817; cout = 3771041658958.318359
a = 3419364.899125; b = 4940001.712912; cout = 3774345766925.755859
a = 3419366.350994; b = 4950001.813007; cout = 3777850637243.567871
a = 3419367.802863; b = 4960001.913102; cout = 3781556269911.764648
a = 3419369.254731; b = 4970002.013197; cout = 3785462664930.336914
a = 3419370.706600; b = 4980002.113292; cout = 3789569822299.291992
a = 3419372.158469; b = 4990002.213388; cout = 3793877742018.639648
a = 3419373.610337; b = 5000002.313483; cout = 3798386424088.367676
a = 3419375.062206; b = 5010002.413578; cout = 3803095868508.463379
a = 3419376.514075; b = 5020002.513673; cout = 3808006075278.944824
a = 3419377.965943; b = 5030002.613768; cout = 3813117044399.796875
a = 3419379.417812; b = 5040002.713863; cout = 3818428775871.049316
a = 3419380.869681; b = 5050002.813958; cout = 3823941269692.665527
a = 3419382.321549; b = 5060002.914054; cout = 3829654525864.672852
a = 3419383.773418; b = 5070003.014149; cout = 3835568544387.049805
a = 3419385.225287; b = 5080003.114244; cout = 3841683325259.826660
a = 3419386.677155; b = 5090003.214339; cout = 3847998868482.974121
a = 3419388.129024; b = 5100003.314434; cout = 3854515174056.503418
a = 3419389.580893; b = 5110003.414529; cout = 3861232241980.403809
a = 3419391.032761; b = 5120003.514624; cout = 3868150072254.688965
a = 3419392.484630; b = 5130003.614720; cout = 3875268664879.354980
a = 3419393.936499; b = 5140003.714815; cout = 3882588019854.410645
a = 3419395.388367; b = 5150003.814910; cout = 3890108137179.833984
a = 3419396.840236; b = 5160003.915005; cout = 3897829016855.643555
a = 3419398.292105; b = 5170004.015100; cout = 3905750658881.842285
a = 3419399.743973; b = 5180004.115195; cout = 3913873063258.413574
a = 3419401.195842; b = 5190004.215290; cout = 3922196229985.368164
a = 3419402.647710; b = 5200004.315385; cout = 3930720159062.697754
a = 3419404.099579; b = 5210004.415481; cout = 3939444850490.410645
a = 3419405.551448; b = 5220004.515576; cout = 3948370304268.504883
a = 3420349.884030; b = 4810000.557007; cout = 3732588780852.341309
a = 3420351.335899; b = 4820000.657103; cout = 3733775529830.180664
a = 3420352.787768; b = 4830000.757198; cout = 3735163041158.376465
a = 3420354.239636; b = 4840000.857293; cout = 3736751314836.956543
a = 3420355.691505; b = 4850000.957388; cout = 3738540350865.911621
a = 3420357.143374; b = 4860001.057483; cout = 3740530149245.254883
a = 3420358.595242; b = 4870001.157578; cout = 3742720709974.979980
a = 3420360.047111; b = 4880001.257673; cout = 3745112033055.079102
a = 3420361.498979; b = 4890001.357768; cout = 3747704118485.575684
a = 3420362.950848; b = 4900001.457864; cout = 3750496966266.436523
a = 3420364.402717; b = 4910001.557959; cout = 3753490576397.680664
a = 3420365.854585; b = 4920001.658054; cout = 3756684948879.308105
a = 3420367.306454; b = 4930001.758149; cout = 3760080083711.317871
a = 3420368.758323; b = 4940001.858244; cout = 3763675980893.705078
a = 3420370.210191; b = 4950001.958339; cout = 3767472640426.472168
a = 3420371.662060; b = 4960002.058434; cout = 3771470062309.617676
a = 3420373.113929; b = 4970002.158530; cout = 3775668246543.165527
a = 3420374.565797; b = 4980002.258625; cout = 3780067193127.071289
a = 3420376.017666; b = 4990002.358720; cout = 3784666902061.360352
a = 3420377.469535; b = 5000002.458815; cout = 3789467373346.024414
a = 3420378.921403; b = 5010002.558910; cout = 3794468606981.076660
a = 3420380.373272; b = 5020002.659005; cout = 3799670602966.513672
a = 3420381.825141; b = 5030002.759100; cout = 3805073361302.337891
a = 3420383.277009; b = 5040002.859195; cout = 3810676881988.517090
a = 3420384.728878; b = 5050002.959291; cout = 3816481165025.100098
a = 3420386.180747; b = 5060003.059386; cout = 3822486210412.056641
a = 3420387.632615; b = 5070003.159481; cout = 3828692018149.395508
a = 3420389.084484; b = 5080003.259576; cout = 3835098588237.108887
a = 3420390.536353; b = 5090003.359671; cout = 3841705920675.204590
a = 3420391.988221; b = 5100003.459766; cout = 3848514015463.679199
a = 3420393.440090; b = 5110003.559861; cout = 3855522872602.533203
a = 3420394.891959; b = 5120003.659957; cout = 3862732492091.781250
a = 3420396.343827; b = 5130003.760052; cout = 3870142873931.395508
a = 3420397.795696; b = 5140003.860147; cout = 3877754018121.404785
a = 3420399.247565; b = 5150003.960242; cout = 3885565924661.784180
a = 3420400.699433; b = 5160004.060337; cout = 3893578593552.544434
a = 3420402.151302; b = 5170004.160432; cout = 3901792024793.692383
a = 3420403.603171; b = 5180004.260527; cout = 3910206218385.213867
a = 3420405.055039; b = 5190004.360623; cout = 3918821174327.115234
a = 3420406.506908; b = 5200004.460718; cout = 3927636892619.410645
a = 3420407.958777; b = 5210004.560813; cout = 3936653373262.078125
a = 3421352.291359; b = 4800000.602244; cout = 3717422383023.840820
a = 3421353.743228; b = 4810000.702340; cout = 3718700158866.244629
a = 3421355.195096; b = 4820000.802435; cout = 3720178697059.010254
a = 3421356.646965; b = 4830000.902530; cout = 3721857997602.158203
a = 3421358.098834; b = 4840001.002625; cout = 3723738060495.689453
a = 3421359.550702; b = 4850001.102720; cout = 3725818885739.614258
a = 3421361.002571; b = 4860001.202815; cout = 3728100473333.914551
a = 3421362.454440; b = 4870001.302910; cout = 3730582823278.587402
a = 3421363.906308; b = 4880001.403006; cout = 3733265935573.635254
a = 3421365.358177; b = 4890001.503101; cout = 3736149810219.067383
a = 3421366.810046; b = 4900001.603196; cout = 3739234447214.884277
a = 3421368.261914; b = 4910001.703291; cout = 3742519846561.085938
a = 3421369.713783; b = 4920001.803386; cout = 3746006008257.661133
a = 3421371.165652; b = 4930001.903481; cout = 3749692932304.616211
a = 3421372.617520; b = 4940002.003576; cout = 3753580618701.965820
a = 3421374.069389; b = 4950002.103671; cout = 3757669067449.688477
a = 3421375.521258; b = 4960002.203767; cout = 3761958278547.791992
a = 3421376.973126; b = 4970002.303862; cout = 3766448251996.268066
a = 3421378.424995; b = 4980002.403957; cout = 3771138987795.133789
a = 3421379.876864; b = 4990002.504052; cout = 3776030485944.369629
a = 3421381.328732; b = 5000002.604147; cout = 3781122746443.999023
a = 3421382.780601; b = 5010002.704242; cout = 3786415769294.010254
a = 3421384.232470; b = 5020002.804337; cout = 3791909554494.392090
a = 3421385.684338; b = 5030002.904433; cout = 3797604102045.157227
a = 3421387.136207; b = 5040003.004528; cout = 3803499411946.297852
a = 3421388.588076; b = 5050003.104623; cout = 3809595484197.830078
a = 3421390.039944; b = 5060003.204718; cout = 3815892318799.736328
a = 3421391.491813; b = 5070003.304813; cout = 3822389915752.021973
a = 3421392.943682; b = 5080003.404908; cout = 3829088275054.699707
a = 3421394.395550; b = 5090003.505003; cout = 3835987396707.745605
a = 3421395.847419; b = 5100003.605098; cout = 3843087280711.180664
a = 3421397.299288; b = 5110003.705194; cout = 3850387927064.985840
a = 3421398.751156; b = 5120003.805289; cout = 3857889335769.178223
a = 3421400.203025; b = 5130003.905384; cout = 3865591506823.745605
a = 3421401.654894; b = 5140004.005479; cout = 3873494440228.699707
a = 3421403.106762; b = 5150004.105574; cout = 3881598135984.036133
a = 3421404.558631; b = 5160004.205669; cout = 3889902594089.745605
