a = 3299112.316378; b = 6389998.786843; cout = 6752069965260.987305
a = 3340203.757518; b = 5930000.141087; cout = 5471235071834.413086
a = 3340205.209387; b = 5940000.241182; cout = 5471564066858.708008
a = 3340206.661256; b = 5950000.341277; cout = 5472093824233.416016
a = 3340208.113124; b = 5960000.441372; cout = 5472824343958.471680
a = 3340209.564993; b = 5970000.541467; cout = 5473755626033.910156
a = 3340211.016862; b = 5980000.641562; cout = 5474887670459.733398
a = 3340212.468730; b = 5990000.741657; cout = 5476220477235.944336
a = 3340213.920599; b = 6000000.841753; cout = 5477754046362.533203
a = 3340215.372468; b = 6010000.941848; cout = 5479488377839.508789
a = 3341194.549898; b = 5839999.385563; cout = 5447520182312.599609
a = 3341196.001767; b = 5849999.485658; cout = 5446334105398.402344
a = 3341197.453635; b = 5859999.585753; cout = 5445348790834.628906
a = 3341198.905504; b = 5869999.685848; cout = 5444564238621.194336
a = 3341200.357373; b = 5879999.785943; cout = 5443980448758.207031
a = 3341201.809241; b = 5889999.886038; cout = 5443597421245.520508
a = 3341203.261110; b = 5899999.986133; cout = 5443415156083.277344
a = 3341204.712979; b = 5910000.086229; cout = 5443433653271.364258
a = 3341206.164847; b = 5920000.186324; cout = 5443652912809.884766
a = 3341207.616716; b = 5930000.286419; cout = 5444072934698.743164
a = 3341209.068585; b = 5940000.386514; cout = 5444693718938.003906
a = 3341210.520453; b = 5950000.486609; cout = 5445515265527.626953
a = 3341211.972322; b = 5960000.586704; cout = 5446537574467.626953
a = 3341213.424190; b = 5970000.686799; cout = 5447760645758.017578
a = 3341214.876059; b = 5980000.786895; cout = 5449184479398.794922
a = 3341216.327928; b = 5990000.886990; cout = 5450809075389.969727
a = 3341217.779796; b = 6000000.987085; cout = 5452634433731.493164
a = 3342196.957227; b = 5829999.430800; cout = 5419401416132.223633
a = 3342198.409095; b = 5839999.530895; cout = 5418306366082.629883
a = 3342199.860964; b = 5849999.630990; cout = 5417412078383.396484
a = 3342201.312833; b = 5859999.731085; cout = 5416718553034.579102
a = 3342202.764701; b = 5869999.831180; cout = 5416225790036.118164
a = 3342204.216570; b = 5879999.931275; cout = 5415933789388.024414
a = 3342205.668439; b = 5890000.031370; cout = 5415842551090.336914
a = 3342207.120307; b = 5900000.131466; cout = 5415952075143.005859
a = 3342208.572176; b = 5910000.231561; cout = 5416262361546.078125
a = 3342210.024045; b = 5920000.331656; cout = 5416773410299.518555
a = 3342211.475913; b = 5930000.431751; cout = 5417485221403.330078
a = 3342212.927782; b = 5940000.531846; cout = 5418397794857.541992
a = 3342214.379651; b = 5950000.631941; cout = 5419511130662.124023
a = 3342215.831519; b = 5960000.732036; cout = 5420825228817.099609
a = 3342217.283388; b = 5970000.832132; cout = 5422340089322.446289
a = 3342218.735257; b = 5980000.932227; cout = 5424055712178.175781
a = 3342220.187125; b = 5990001.032322; cout = 5425972097384.274414
a = 3343199.364556; b = 5819999.476037; cout = 5391474257712.650391
a = 3343200.816424; b = 5829999.576132; cout = 5390470234527.625977
a = 3343202.268293; b = 5839999.676227; cout = 5389666973692.980469
a = 3343203.720162; b = 5849999.776322; cout = 5389064475208.706055
a = 3343205.172030; b = 5859999.876417; cout = 5388662739074.816406
a = 3343206.623899; b = 5869999.976512; cout = 5388461765291.283203
a = 3343208.075768; b = 5880000.076608; cout = 5388461553858.175781
a = 3343209.527636; b = 5890000.176703; cout = 5388662104775.420898
a = 3343210.979505; b = 5900000.276798; cout = 5389063418043.073242
a = 3343212.431374; b = 5910000.376893; cout = 5389665493661.086914
a = 3343213.883242; b = 5920000.476988; cout = 5390468331629.481445
a = 3343215.335111; b = 5930000.577083; cout = 5391471931948.243164
a = 3343216.786980; b = 5940000.677178; cout = 5392676294617.420898
a = 3343218.238848; b = 5950000.777273; cout = 5394081419636.946289
a = 3343219.690717; b = 5960000.877369; cout = 5395687307006.879883
a = 3343221.142586; b = 5970000.977464; cout = 5397493956727.166016
a = 3343222.594454; b = 5980001.077559; cout = 5399501368797.852539
a = 3344200.320016; b = 5799999.421179; cout = 5364852465724.687500
a = 3344201.771884; b = 5809999.521274; cout = 5363738707053.855469
a = 3344203.223753; b = 5819999.621369; cout = 5362825710733.385742
a = 3344204.675622; b = 5829999.721464; cout = 5362113476763.303711
a = 3344206.127490; b = 5839999.821559; cout = 5361602005143.605469
a = 3344207.579359; b = 5849999.921654; cout = 5361291295874.285156
a = 3344209.031228; b = 5860000.021749; cout = 5361181348955.356445
a = 3344210.483096; b = 5870000.121845; cout = 5361272164386.810547
a = 3344211.934965; b = 5880000.221940; cout = 5361563742168.620117
a = 3344213.386834; b = 5890000.322035; cout = 5362056082300.810547
a = 3344214.838702; b = 5900000.422130; cout = 5362749184783.399414
a = 3344216.290571; b = 5910000.522225; cout = 5363643049616.352539
a = 3344217.742440; b = 5920000.622320; cout = 5364737676799.723633
a = 3344219.194308; b = 5930000.722415; cout = 5366033066333.438477
a = 3344220.646177; b = 5940000.822511; cout = 5367529218217.553711
a = 3344222.098046; b = 5950000.922606; cout = 5369226132452.031250
a = 3344223.549914; b = 5960001.022701; cout = 5371123809036.922852
a = 3344225.001783; b = 5970001.122796; cout = 5373222247972.171875
a = 3345202.727345; b = 5789999.466416; cout = 5337217495962.062500
a = 3345204.179213; b = 5799999.566511; cout = 5336194764155.806641
a = 3345205.631082; b = 5809999.666606; cout = 5335372794699.916992
a = 3345207.082951; b = 5819999.766701; cout = 5334751587594.408203
a = 3345208.534819; b = 5829999.866796; cout = 5334331142839.280273
a = 3345209.986688; b = 5839999.966891; cout = 5334111460434.555664
a = 3345211.438557; b = 5850000.066987; cout = 5334092540380.198242
a = 3345212.890425; b = 5860000.167082; cout = 5334274382676.214844
a = 3345214.342294; b = 5870000.267177; cout = 5334656987322.605469
a = 3345215.794163; b = 5880000.367272; cout = 5335240354319.368164
a = 3345217.246031; b = 5890000.467367; cout = 5336024483666.526367
a = 3345218.697900; b = 5900000.567462; cout = 5337009375364.068359
a = 3345220.149769; b = 5910000.667557; cout = 5338195029411.998047
a = 3345221.601637; b = 5920000.767652; cout = 5339581445810.286133
a = 3345223.053506; b = 5930000.867748; cout = 5341168624558.973633
a = 3345224.505375; b = 5940000.967843; cout = 5342956565658.010742
a = 3345225.957243; b = 5950001.067938; cout = 5344945269107.465820
a = 3345227.409112; b = 5960001.168033; cout = 5347134734907.283203
a = 3346205.134674; b = 5779999.511653; cout = 5309774133960.307617
a = 3346206.586542; b = 5789999.611748; cout = 5308842429018.594727
a = 3346208.038411; b = 5799999.711843; cout = 5308111486427.265625
a = 3346209.490280; b = 5809999.811938; cout = 5307581306186.316406
a = 3346210.942148; b = 5819999.912033; cout = 5307251888295.746094
a = 3346212.394017; b = 5830000.012128; cout = 5307123232755.587891
a = 3346213.845886; b = 5840000.112224; cout = 5307195339565.784180
a = 3346215.297754; b = 5850000.212319; cout = 5307468208726.380859
a = 3346216.749623; b = 5860000.312414; cout = 5307941840237.333008
a = 3346218.201491; b = 5870000.412509; cout = 5308616234098.683594
a = 3346219.653360; b = 5880000.512604; cout = 5309491390310.433594
a = 3346221.105229; b = 5890000.612699; cout = 5310567308872.542969
a = 3346222.557097; b = 5900000.712794; cout = 5311843989785.026367
a = 3346224.008966; b = 5910000.812890; cout = 5313321433047.896484
a = 3346225.460835; b = 5920000.912985; cout = 5314999638661.135742
a = 3346226.912703; b = 5930001.013080; cout = 5316878606624.797852
a = 3346228.364572; b = 5940001.113175; cout = 5318958336938.808594
a = 3346229.816441; b = 5950001.213270; cout = 5321238829603.194336
a = 3347206.090134; b = 5759999.456795; cout = 5283563820146.750977
a = 3347207.542002; b = 5769999.556890; cout = 5282522379719.241211
a = 3347208.993871; b = 5779999.656985; cout = 5281681701642.129883
a = 3347210.445740; b = 5789999.757080; cout = 5281041785915.384766
a = 3347211.897608; b = 5799999.857175; cout = 5280602632539.012695
a = 3347213.349477; b = 5809999.957270; cout = 5280364241513.041992
a = 3347214.801346; b = 5820000.057366; cout = 5280326612837.444336
a = 3347216.253214; b = 5830000.157461; cout = 5280489746512.217773
a = 3347217.705083; b = 5840000.257556; cout = 5280853642537.354492
a = 3347219.156952; b = 5850000.357651; cout = 5281418300912.885742
a = 3347220.608820; b = 5860000.457746; cout = 5282183721638.799805
a = 3347222.060689; b = 5870000.557841; cout = 5283149904715.103516
a = 3347223.512558; b = 5880000.657936; cout = 5284316850141.769531
a = 3347224.964426; b = 5890000.758031; cout = 5285684557918.839844
a = 3347226.416295; b = 5900000.858127; cout = 5287253028046.270508
a = 3347227.868164; b = 5910000.958222; cout = 5289022260524.126953
a = 3347229.320032; b = 5920001.058317; cout = 5290992255352.315430
a = 3347230.771901; b = 5930001.158412; cout = 5293163012530.900391
a = 3347232.223770; b = 5940001.258507; cout = 5295534532059.858398
a = 3348208.497463; b = 5749999.502032; cout = 5256412646801.915039
a = 3348209.949331; b = 5759999.602127; cout = 5255462233238.984375
a = 3348211.401200; b = 5769999.702222; cout = 5254712582026.420898
a = 3348212.853069; b = 5779999.802317; cout = 5254163693164.250000
a = 3348214.304937; b = 5789999.902412; cout = 5253815566652.448242
a = 3348215.756806; b = 5800000.002507; cout = 5253668202491.061523
a = 3348217.208675; b = 5810000.102603; cout = 5253721600680.016602
a = 3348218.660543; b = 5820000.202698; cout = 5253975761219.375000
a = 3348220.112412; b = 5830000.302793; cout = 5254430684109.091797
a = 3348221.564281; b = 5840000.402888; cout = 5255086369349.227539
a = 3348223.016149; b = 5850000.502983; cout = 5255942816939.694336
a = 3348224.468018; b = 5860000.603078; cout = 5257000026880.589844
a = 3348225.919887; b = 5870000.703173; cout = 5258257999171.827148
a = 3348227.371755; b = 5880000.803269; cout = 5259716733813.456055
a = 3348228.823624; b = 5890000.903364; cout = 5261376230805.465820
a = 3348230.275493; b = 5900001.003459; cout = 5263236490147.871094
a = 3348231.727361; b = 5910001.103554; cout = 5265297511840.623047
a = 3348233.179230; b = 5920001.203649; cout = 5267559295883.776367
a = 3348234.631099; b = 5930001.303744; cout = 5270021842277.310547
a = 3349210.904791; b = 5739999.547269; cout = 5229453081217.880859
a = 3349212.356660; b = 5749999.647364; cout = 5228593694519.491211
a = 3349213.808529; b = 5759999.747459; cout = 5227935070171.528320
a = 3349215.260397; b = 5769999.847554; cout = 5227477208173.918945
a = 3349216.712266; b = 5779999.947649; cout = 5227220108526.711914
a = 3349218.164135; b = 5790000.047745; cout = 5227163771229.857422
a = 3349219.616003; b = 5800000.147840; cout = 5227308196283.404297
a = 3349221.067872; b = 5810000.247935; cout = 5227653383687.310547
a = 3349222.519741; b = 5820000.348030; cout = 5228199333441.621094
a = 3349223.971609; b = 5830000.448125; cout = 5228946045546.311523
a = 3349225.423478; b = 5840000.548220; cout = 5229893520001.359375
a = 3349226.875347; b = 5850000.648315; cout = 5231041756806.798828
a = 3349228.327215; b = 5860000.748410; cout = 5232390755962.607422
a = 3349229.779084; b = 5870000.848506; cout = 5233940517468.837891
a = 3349231.230953; b = 5880000.948601; cout = 5235691041325.413086
a = 3349232.682821; b = 5890001.048696; cout = 5237642327532.383789
a = 3349234.134690; b = 5900001.148791; cout = 5239794376089.717773
a = 3349235.586559; b = 5910001.248886; cout = 5242147186997.438477
a = 3349237.038427; b = 5920001.348981; cout = 5244700760255.549805
a = 3350211.860252; b = 5719999.492411; cout = 5203654245578.765625
a = 3350213.312120; b = 5729999.592506; cout = 5202685123394.605469
a = 3350214.763989; b = 5739999.692601; cout = 5201916763560.798828
a = 3350216.215858; b = 5749999.792696; cout = 5201349166077.395508
a = 3350217.667726; b = 5759999.892791; cout = 5200982330944.364258
a = 3350219.119595; b = 5769999.992886; cout = 5200816258161.714844
a = 3350220.571464; b = 5780000.092982; cout = 5200850947729.441406
a = 3350222.023332; b = 5790000.193077; cout = 5201086399647.536133
a = 3350223.475201; b = 5800000.293172; cout = 5201522613916.026367
a = 3350224.927070; b = 5810000.393267; cout = 5202159590534.930664
a = 3350226.378938; b = 5820000.493362; cout = 5202997329504.182617
a = 3350227.830807; b = 5830000.593457; cout = 5204035830823.800781
a = 3350229.282676; b = 5840000.693552; cout = 5205275094493.819336
a = 3350230.734544; b = 5850000.793648; cout = 5206715120514.208008
a = 3350232.186413; b = 5860000.893743; cout = 5208355908885.008789
a = 3350233.638282; b = 5870000.993838; cout = 5210197459606.129883
a = 3350235.090150; b = 5880001.093933; cout = 5212239772677.689453
a = 3350236.542019; b = 5890001.194028; cout = 5214482848099.587891
a = 3350237.993888; b = 5900001.294123; cout = 5216926685871.919922
a = 3350239.445756; b = 5910001.394218; cout = 5219571285994.576172
a = 3351214.267581; b = 5709999.537648; cout = 5176986868651.717773
a = 3351215.719449; b = 5719999.637743; cout = 5176108773332.102539
a = 3351217.171318; b = 5729999.737838; cout = 5175431440362.888672
a = 3351218.623187; b = 5739999.837933; cout = 5174954869744.053711
a = 3351220.075055; b = 5749999.938028; cout = 5174679061475.607422
a = 3351221.526924; b = 5760000.038124; cout = 5174604015557.498047
a = 3351222.978793; b = 5770000.138219; cout = 5174729731989.805664
a = 3351224.430661; b = 5780000.238314; cout = 5175056210772.493164
a = 3351225.882530; b = 5790000.338409; cout = 5175583451905.555664
a = 3351227.334398; b = 5800000.438504; cout = 5176311455388.997070
a = 3351228.786267; b = 5810000.538599; cout = 5177240221222.818359
a = 3351230.238136; b = 5820000.638694; cout = 5178369749407.000000
a = 3351231.690004; b = 5830000.738789; cout = 5179700039941.595703
a = 3351233.141873; b = 5840000.838885; cout = 5181231092826.557617
a = 3351234.593742; b = 5850000.938980; cout = 5182962908061.904297
a = 3351236.045610; b = 5860001.039075; cout = 5184895485647.639648
a = 3351237.497479; b = 5870001.139170; cout = 5187028825583.743164
a = 3351238.949348; b = 5880001.239265; cout = 5189362927870.243164
a = 3351240.401216; b = 5890001.339360; cout = 5191897792507.107422
a = 3351241.853085; b = 5900001.439455; cout = 5194633419494.360352
a = 3352216.674909; b = 5699999.582885; cout = 5150511099485.408203
a = 3352218.126778; b = 5709999.682980; cout = 5149724031030.375977
a = 3352219.578647; b = 5719999.783075; cout = 5149137724925.728516
a = 3352221.030515; b = 5729999.883170; cout = 5148752181171.457031
a = 3352222.482384; b = 5739999.983265; cout = 5148567399767.564453
a = 3352223.934253; b = 5750000.083361; cout = 5148583380714.076172
a = 3352225.386121; b = 5760000.183456; cout = 5148800124010.944336
a = 3352226.837990; b = 5770000.283551; cout = 5149217629658.209961
a = 3352228.289859; b = 5780000.383646; cout = 5149835897655.841797
a = 3352229.741727; b = 5790000.483741; cout = 5150654928003.856445
a = 3352231.193596; b = 5800000.583836; cout = 5151674720702.244141
a = 3352232.645465; b = 5810000.683931; cout = 5152895275751.017578
a = 3352234.097333; b = 5820000.784027; cout = 5154316593150.198242
a = 3352235.549202; b = 5830000.884122; cout = 5155938672899.718750
a = 3352237.001071; b = 5840000.984217; cout = 5157761514999.634766
a = 3352238.452939; b = 5850001.084312; cout = 5159785119449.931641
a = 3352239.904808; b = 5860001.184407; cout = 5162009486250.614258
a = 3352241.356677; b = 5870001.284502; cout = 5164434615401.660156
a = 3352242.808545; b = 5880001.384597; cout = 5167060506903.107422
a = 3352244.260414; b = 5890001.484692; cout = 5169887160754.915039
a = 3353219.082238; b = 5689999.628122; cout = 5124226938079.916992
a = 3353220.534107; b = 5699999.728217; cout = 5123530896489.498047
a = 3353221.985976; b = 5709999.828312; cout = 5123035617249.397461
a = 3353223.437844; b = 5719999.928407; cout = 5122741100359.693359
a = 3353224.889713; b = 5730000.028503; cout = 5122647345820.361328
a = 3353226.341582; b = 5740000.128598; cout = 5122754353631.423828
a = 3353227.793450; b = 5750000.228693; cout = 5123062123792.878906
a = 3353229.245319; b = 5760000.328788; cout = 5123570656304.682617
