a = 3478458.778814; b = 4630003.893907; cout = 925927939750.363037
a = 3500494.317625; b = 4290003.687981; cout = 611097697584.866577
a = 3500495.769494; b = 4300003.788076; cout = 618571715625.338745
a = 3500497.221362; b = 4310003.888171; cout = 626246496016.193604
a = 3500498.673231; b = 4320003.988266; cout = 634122038757.430542
a = 3500500.125100; b = 4330004.088361; cout = 642198343849.041382
a = 3500501.576968; b = 4340004.188457; cout = 650475411291.039673
a = 3500503.028837; b = 4350004.288552; cout = 658953241083.412109
a = 3500504.480705; b = 4360004.388647; cout = 667631833226.171997
a = 3500505.932574; b = 4370004.488742; cout = 676511187719.308960
a = 3500507.384443; b = 4380004.588837; cout = 685591304562.826904
a = 3500508.836311; b = 4390004.688932; cout = 694872183756.727661
a = 3500510.288180; b = 4400004.789027; cout = 704353825301.004517
a = 3500511.740049; b = 4410004.889123; cout = 714036229195.667114
a = 3501457.524500; b = 4010001.030649; cout = 474209379077.821716
a = 3501458.976369; b = 4020001.130744; cout = 476353840522.582703
a = 3501460.428237; b = 4030001.230840; cout = 478699064317.729858
a = 3501461.880106; b = 4040001.330935; cout = 481245050463.256897
a = 3501463.331975; b = 4050001.431030; cout = 483991798959.162048
a = 3501464.783843; b = 4060001.531125; cout = 486939309805.456726
a = 3501466.235712; b = 4070001.631220; cout = 490087583002.121338
a = 3501467.687580; b = 4080001.731315; cout = 493436618549.174377
a = 3501469.139449; b = 4090001.831410; cout = 496986416446.602722
a = 3501470.591318; b = 4100001.931506; cout = 500736976694.422729
a = 3501472.043186; b = 4110002.031601; cout = 504688299292.611511
a = 3501473.495055; b = 4120002.131696; cout = 508840384241.186584
a = 3501474.946924; b = 4130002.231791; cout = 513193231540.137878
a = 3501476.398792; b = 4140002.331886; cout = 517746841189.475464
a = 3501477.850661; b = 4150002.431981; cout = 522501213189.193665
a = 3501479.302530; b = 4160002.532076; cout = 527456347539.289185
a = 3501480.754398; b = 4170002.632172; cout = 532612244239.761597
a = 3501482.206267; b = 4180002.732267; cout = 537968903290.620239
a = 3501483.658136; b = 4190002.832362; cout = 543526324691.854492
a = 3501485.110004; b = 4200002.932457; cout = 549284508443.476440
a = 3501486.561873; b = 4210003.032552; cout = 555243454545.472412
a = 3501488.013742; b = 4220003.132647; cout = 561403162997.852173
a = 3501489.465610; b = 4230003.232742; cout = 567763633800.611816
a = 3501490.917479; b = 4240003.332837; cout = 574324866953.750732
a = 3501492.369348; b = 4250003.432933; cout = 581086862457.275757
a = 3501493.821216; b = 4260003.533028; cout = 588049620311.177979
a = 3501495.273085; b = 4270003.633123; cout = 595213140515.460449
a = 3501496.724954; b = 4280003.733218; cout = 602577423070.125000
a = 3501498.176822; b = 4290003.833313; cout = 610142467975.167236
a = 3501499.628691; b = 4300003.933408; cout = 617908275230.593506
a = 3501501.080560; b = 4310004.033503; cout = 625874844836.397827
a = 3501502.532428; b = 4320004.133599; cout = 634042176792.584717
a = 3501503.984297; b = 4330004.233694; cout = 642410271099.148193
a = 3501505.436166; b = 4340004.333789; cout = 650979127756.098267
a = 3501506.888034; b = 4350004.433884; cout = 659748746763.426147
a = 3501508.339903; b = 4360004.533979; cout = 668719128121.136963
a = 3501509.791772; b = 4370004.634074; cout = 677890271829.227173
a = 3501511.243640; b = 4380004.734169; cout = 687262177887.695190
a = 3501512.695509; b = 4390004.834264; cout = 696834846296.545044
a = 3501514.147378; b = 4400004.934360; cout = 706608277055.779785
a = 3502457.028091; b = 3980000.875696; cout = 459554297412.890015
a = 3502458.479960; b = 3990000.975791; cout = 461388261021.472656
a = 3502459.931829; b = 4000001.075886; cout = 463422986980.432678
a = 3502461.383697; b = 4010001.175982; cout = 465658475289.766418
a = 3502462.835566; b = 4020001.276077; cout = 468094725949.487305
a = 3502464.287435; b = 4030001.376172; cout = 470731738959.588745
a = 3502465.739303; b = 4040001.476267; cout = 473569514320.072021
a = 3502467.191172; b = 4050001.576362; cout = 476608052030.923828
a = 3502468.643041; b = 4060001.676457; cout = 479847352092.167419
a = 3502470.094909; b = 4070001.776552; cout = 483287414503.785706
a = 3502471.546778; b = 4080001.876648; cout = 486928239265.790771
a = 3502472.998647; b = 4090001.976743; cout = 490769826378.172302
a = 3502474.450515; b = 4100002.076838; cout = 494812175840.936096
a = 3502475.902384; b = 4110002.176933; cout = 499055287654.080872
a = 3502477.354253; b = 4120002.277028; cout = 503499161817.603149
a = 3502478.806121; b = 4130002.377123; cout = 508143798331.512695
a = 3502480.257990; b = 4140002.477218; cout = 512989197195.799622
a = 3502481.709859; b = 4150002.577313; cout = 518035358410.464233
a = 3502483.161727; b = 4160002.677409; cout = 523282281975.510071
a = 3502484.613596; b = 4170002.777504; cout = 528729967890.938782
a = 3502486.065465; b = 4180002.877599; cout = 534378416156.752747
a = 3502487.517333; b = 4190002.977694; cout = 540227626772.941040
a = 3502488.969202; b = 4200003.077789; cout = 546277599739.509949
a = 3502490.421071; b = 4210003.177884; cout = 552528335056.459717
a = 3502491.872939; b = 4220003.277979; cout = 558979832723.790161
a = 3502493.324808; b = 4230003.378075; cout = 565632092741.508179
a = 3502494.776677; b = 4240003.478170; cout = 572485115109.599976
a = 3502496.228545; b = 4250003.578265; cout = 579538899828.071533
a = 3502497.680414; b = 4260003.678360; cout = 586793446896.922729
a = 3502499.132283; b = 4270003.778455; cout = 594248756316.158325
a = 3502500.584151; b = 4280003.878550; cout = 601904828085.776733
a = 3502502.036020; b = 4290003.978645; cout = 609761662205.771240
a = 3502503.487889; b = 4300004.078740; cout = 617819258676.147949
a = 3502504.939757; b = 4310004.178836; cout = 626077617496.904907
a = 3502506.391626; b = 4320004.278931; cout = 634536738668.044067
a = 3502507.843495; b = 4330004.379026; cout = 643196622189.566772
a = 3502509.295363; b = 4340004.479121; cout = 652057268061.462158
a = 3502510.747232; b = 4350004.579216; cout = 661118676283.745361
a = 3502512.199101; b = 4360004.679311; cout = 670380846856.404053
a = 3502513.650969; b = 4370004.779406; cout = 679843779779.447021
a = 3502515.102838; b = 4380004.879502; cout = 689507475052.864746
a = 3502516.554707; b = 4390004.979597; cout = 699371932676.667725
a = 3503457.983552; b = 3960000.820838; cout = 447053231224.371704
a = 3503459.435420; b = 3970000.920933; cout = 448777459347.145630
a = 3503460.887289; b = 3980001.021028; cout = 450702449820.284302
a = 3503462.339158; b = 3990001.121123; cout = 452828202643.821838
a = 3503463.791026; b = 4000001.221219; cout = 455154717817.722534
a = 3503465.242895; b = 4010001.321314; cout = 457681995342.025146
a = 3503466.694764; b = 4020001.421409; cout = 460410035216.687866
a = 3503468.146632; b = 4030001.521504; cout = 463338837441.742981
a = 3503469.598501; b = 4040001.621599; cout = 466468402017.169495
a = 3503471.050370; b = 4050001.721694; cout = 469798728942.986267
a = 3503472.502238; b = 4060001.821789; cout = 473329818219.178955
a = 3503473.954107; b = 4070001.921885; cout = 477061669845.758240
a = 3503475.405976; b = 4080002.021980; cout = 480994283822.708984
a = 3503476.857844; b = 4090002.122075; cout = 485127660150.043335
a = 3503478.309713; b = 4100002.222170; cout = 489461798827.757141
a = 3503479.761582; b = 4110002.322265; cout = 493996699855.856506
a = 3503481.213450; b = 4120002.422360; cout = 498732363234.330872
a = 3503482.665319; b = 4130002.522455; cout = 503668788963.187439
a = 3503484.117188; b = 4140002.622551; cout = 508805977042.425110
a = 3503485.569056; b = 4150002.722646; cout = 514143927472.040161
a = 3503487.020925; b = 4160002.822741; cout = 519682640252.047485
a = 3503488.472793; b = 4170002.922836; cout = 525422115382.423767
a = 3503489.924662; b = 4180003.022931; cout = 531362352863.186096
a = 3503491.376531; b = 4190003.123026; cout = 537503352694.324280
a = 3503492.828399; b = 4200003.223121; cout = 543845114875.848389
a = 3503494.280268; b = 4210003.323216; cout = 550387639407.754028
a = 3503495.732137; b = 4220003.423312; cout = 557130926290.038330
a = 3503497.184005; b = 4230003.523407; cout = 564074975522.699707
a = 3503498.635874; b = 4240003.623502; cout = 571219787105.744751
a = 3503500.087743; b = 4250003.723597; cout = 578565361039.168945
a = 3503501.539611; b = 4260003.823692; cout = 586111697322.978882
a = 3503502.991480; b = 4270003.923787; cout = 593858795957.162964
a = 3503504.443349; b = 4280004.023882; cout = 601806656941.730225
a = 3503505.895217; b = 4290004.123978; cout = 609955280276.679321
a = 3503507.347086; b = 4300004.224073; cout = 618304665962.006348
a = 3503508.798955; b = 4310004.324168; cout = 626854813997.719482
a = 3503510.250823; b = 4320004.424263; cout = 635605724383.805420
a = 3503511.702692; b = 4330004.524358; cout = 644557397120.276489
a = 3503513.154561; b = 4340004.624453; cout = 653709832207.128540
a = 3503514.606429; b = 4350004.724548; cout = 663063029644.358765
a = 3503516.058298; b = 4360004.824643; cout = 672616989431.974976
a = 3503517.510167; b = 4370004.924739; cout = 682371711569.967407
a = 3503518.962035; b = 4380005.024834; cout = 692327196058.343750
a = 3504457.487143; b = 3930000.665885; cout = 433348751131.304321
a = 3504458.939012; b = 3940000.765980; cout = 434762481417.876648
a = 3504460.390880; b = 3950000.866075; cout = 436376974054.843933
a = 3504461.842749; b = 3960000.966170; cout = 438192229042.177063
a = 3504463.294618; b = 3970001.066265; cout = 440208246379.895874
a = 3504464.746486; b = 3980001.166361; cout = 442425026067.993774
a = 3504466.198355; b = 3990001.266456; cout = 444842568106.466614
a = 3504467.650224; b = 4000001.366551; cout = 447460872495.333618
a = 3504469.102092; b = 4010001.466646; cout = 450279939234.575745
a = 3504470.553961; b = 4020001.566741; cout = 453299768324.198242
a = 3504472.005830; b = 4030001.666836; cout = 456520359764.199829
a = 3504473.457698; b = 4040001.766931; cout = 459941713554.585022
a = 3504474.909567; b = 4050001.867026; cout = 463563829695.347351
a = 3504476.361436; b = 4060001.967122; cout = 467386708186.492920
a = 3504477.813304; b = 4070002.067217; cout = 471410349028.016663
a = 3504479.265173; b = 4080002.167312; cout = 475634752219.923157
a = 3504480.717042; b = 4090002.267407; cout = 480059917762.209778
a = 3504482.168910; b = 4100002.367502; cout = 484685845654.879456
a = 3504483.620779; b = 4110002.467597; cout = 489512535897.926331
a = 3504485.072648; b = 4120002.567692; cout = 494539988491.355652
a = 3504486.524516; b = 4130002.667788; cout = 499768203435.164490
a = 3504487.976385; b = 4140002.767883; cout = 505197180729.356506
a = 3504489.428254; b = 4150002.867978; cout = 510826920373.925049
a = 3504490.880122; b = 4160002.968073; cout = 516657422368.876953
a = 3504492.331991; b = 4170003.068168; cout = 522688686714.209656
a = 3504493.783860; b = 4180003.168263; cout = 528920713409.920349
a = 3504495.235728; b = 4190003.268358; cout = 535353502456.020203
a = 3504496.687597; b = 4200003.368454; cout = 541987053852.489380
a = 3504498.139466; b = 4210003.468549; cout = 548821367599.345032
a = 3504499.591334; b = 4220003.568644; cout = 555856443696.578369
a = 3504501.043203; b = 4230003.668739; cout = 563092282144.195679
a = 3504502.495072; b = 4240003.768834; cout = 570528882942.194458
a = 3504503.946940; b = 4250003.868929; cout = 578166246090.572632
a = 3504505.398809; b = 4260003.969024; cout = 586004371589.328857
a = 3504506.850678; b = 4270004.069119; cout = 594043259438.466797
a = 3504508.302546; b = 4280004.169215; cout = 602282909637.985474
a = 3504509.754415; b = 4290004.269310; cout = 610723322187.887939
a = 3504511.206284; b = 4300004.369405; cout = 619364497088.167236
a = 3504512.658152; b = 4310004.469500; cout = 628206434338.829834
a = 3504514.110021; b = 4320004.569595; cout = 637249133939.869019
a = 3504515.561890; b = 4330004.669690; cout = 646492595891.291504
a = 3504517.013758; b = 4340004.769785; cout = 655936820193.097046
a = 3504518.465627; b = 4350004.869881; cout = 665581806845.279053
a = 3504519.917496; b = 4360004.969976; cout = 675427555847.846191
a = 3504521.369364; b = 4370005.070071; cout = 685474067200.789673
a = 3505456.990735; b = 3900000.510932; cout = 420274820742.236084
a = 3505458.442603; b = 3910000.611027; cout = 421378053192.623474
a = 3505459.894472; b = 3920000.711122; cout = 422682047993.389587
a = 3505461.346341; b = 3930000.811217; cout = 424186805144.545105
a = 3505462.798209; b = 3940000.911312; cout = 425892324646.072998
a = 3505464.250078; b = 3950001.011407; cout = 427798606497.978638
a = 3505465.701947; b = 3960001.111502; cout = 429905650700.268311
a = 3505467.153815; b = 3970001.211598; cout = 432213457252.938477
a = 3505468.605684; b = 3980001.311693; cout = 434722026155.997070
a = 3505470.057553; b = 3990001.411788; cout = 437431357409.427063
a = 3505471.509421; b = 4000001.511883; cout = 440341451013.236450
a = 3505472.961290; b = 4010001.611978; cout = 443452306967.431335
a = 3505474.413159; b = 4020001.712073; cout = 446763925272.002625
a = 3505475.865027; b = 4030001.812168; cout = 450276305926.965149
a = 3505477.316896; b = 4040001.912264; cout = 453989448932.293518
a = 3505478.768765; b = 4050002.012359; cout = 457903354288.014038
a = 3505480.220633; b = 4060002.112454; cout = 462018021994.106873
a = 3505481.672502; b = 4070002.212549; cout = 466333452050.592224
a = 3505483.124371; b = 4080002.312644; cout = 470849644457.447876
a = 3505484.576239; b = 4090002.412739; cout = 475566599214.687134
a = 3505486.028108; b = 4100002.512834; cout = 480484316322.301758
a = 3505487.479977; b = 4110002.612930; cout = 485602795780.302734
a = 3505488.931845; b = 4120002.713025; cout = 490922037588.686829
a = 3505490.383714; b = 4130002.813120; cout = 496442041747.447266
a = 3505491.835583; b = 4140002.913215; cout = 502162808256.588318
a = 3505493.287451; b = 4150003.013310; cout = 508084337116.110352
a = 3505494.739320; b = 4160003.113405; cout = 514206628326.013245
a = 3505496.191189; b = 4170003.213500; cout = 520529681886.301453
a = 3505497.643057; b = 4180003.313595; cout = 527053497796.964233
a = 3505499.094926; b = 4190003.413691; cout = 533778076058.008240
a = 3505500.546795; b = 4200003.513786; cout = 540703416669.434021
a = 3505501.998663; b = 4210003.613881; cout = 547829519631.238647
a = 3505503.450532; b = 4220003.713976; cout = 555156384943.430786
a = 3505504.902401; b = 4230003.814071; cout = 562684012605.997192
a = 3505506.354269; b = 4240003.914166; cout = 570412402618.945190
a = 3505507.806138; b = 4250004.014261; cout = 578341554982.275146
a = 3505509.258007; b = 4260004.114357; cout = 586471469695.982056
a = 3505510.709875; b = 4270004.214452; cout = 594802146760.076172
a = 3505512.161744; b = 4280004.314547; cout = 603333586174.546143
a = 3505513.613612; b = 4290004.414642; cout = 612065787939.398804
a = 3505515.065481; b = 4300004.514737; cout = 620998752054.630005
a = 3505516.517350; b = 4310004.614832; cout = 630132478520.243530
a = 3505517.969218; b = 4320004.714927; cout = 639466967336.240234
a = 3505519.421087; b = 4330004.815022; cout = 649002218502.612183
a = 3505520.872956; b = 4340004.915118; cout = 658738232019.368042
a = 3505522.324824; b = 4350005.015213; cout = 668675007886.502686
a = 3505523.776693; b = 4360005.115308; cout = 678812546104.017822
a = 3506457.946195; b = 3880000.456074; cout = 408624174671.399414
a = 3506459.398064; b = 3890000.556169; cout = 409617671635.971497
a = 3506460.849932; b = 3900000.656264; cout = 410811930950.928894
a = 3506462.301801; b = 3910000.756359; cout = 412206952616.269836
a = 3506463.753670; b = 3920000.856454; cout = 413802736631.992859
a = 3506465.205538; b = 3930000.956549; cout = 415599282998.088684
