a = 3334018.074881; b = 5938374.998894; cout = 5650073666132.387695
a = 3580822.481363; b = 3580786.297102; cout = 3370677721766.789551
a = 3580823.913546; b = 3590650.807251; cout = 3380566602784.027832
a = 3580825.345729; b = 3600515.317400; cout = 3390650838843.586426
a = 3590584.730355; b = 2683117.305692; cout = 3139796749647.882812
a = 3590586.162538; b = 2692981.815841; cout = 3134744784519.104980
a = 3590587.594721; b = 2702846.325991; cout = 3129888174432.629883
a = 3590589.026904; b = 2712710.836140; cout = 3125226919388.478516
a = 3590590.459087; b = 2722575.346289; cout = 3120761019386.648926
a = 3590591.891270; b = 2732439.856439; cout = 3116490474427.132812
a = 3590593.323453; b = 2742304.366588; cout = 3112415284509.936523
a = 3590594.755636; b = 2752168.876737; cout = 3108535449635.045410
a = 3590596.187819; b = 2762033.386887; cout = 3104850969802.492188
a = 3590597.620002; b = 2771897.897036; cout = 3101361845012.263184
a = 3590599.052185; b = 2781762.407186; cout = 3098068075264.333496
a = 3590600.484368; b = 2791626.917335; cout = 3094969660558.712891
a = 3590601.916551; b = 2801491.427484; cout = 3092066600895.426270
a = 3590603.348734; b = 2811355.937634; cout = 3089358896274.461426
a = 3590604.780917; b = 2821220.447783; cout = 3086846546695.815918
a = 3590606.213100; b = 2831084.957932; cout = 3084529552159.473633
a = 3590607.645283; b = 2840949.468082; cout = 3082407912665.469238
a = 3590609.077466; b = 2850813.978231; cout = 3080481628213.765137
a = 3590610.509649; b = 2860678.488381; cout = 3078750698804.391113
a = 3590611.941832; b = 2870542.998530; cout = 3077215124437.315430
a = 3590613.374015; b = 2880407.508679; cout = 3075874905112.566895
a = 3590614.806198; b = 2890272.018829; cout = 3074730040830.149902
a = 3590616.238380; b = 2900136.528978; cout = 3073780531590.037598
a = 3590617.670563; b = 2910001.039127; cout = 3073026377392.244629
a = 3590619.102746; b = 2919865.549277; cout = 3072467578236.766602
a = 3590620.534929; b = 2929730.059426; cout = 3072104134123.617188
a = 3590621.967112; b = 2939594.569576; cout = 3071936045052.775391
a = 3590623.399295; b = 2949459.079725; cout = 3071963311024.254883
a = 3590624.831478; b = 2959323.589874; cout = 3072185932038.050293
a = 3590626.263661; b = 2969188.100024; cout = 3072603908094.170410
a = 3590627.695844; b = 2979052.610173; cout = 3073217239192.605957
a = 3590629.128027; b = 2988917.120322; cout = 3074025925333.356934
a = 3590630.560210; b = 2998781.630472; cout = 3075029966516.428711
a = 3590631.992393; b = 3008646.140621; cout = 3076229362741.813477
a = 3590633.424576; b = 3018510.650770; cout = 3077624114009.520508
a = 3590634.856759; b = 3028375.160920; cout = 3079214220319.537109
a = 3590636.288942; b = 3038239.671069; cout = 3080999681671.879395
a = 3590637.721125; b = 3048104.181219; cout = 3082980498066.538574
a = 3590639.153308; b = 3057968.691368; cout = 3085156669503.520508
a = 3590640.585491; b = 3067833.201517; cout = 3087528195982.814941
a = 3590642.017674; b = 3077697.711667; cout = 3090095077504.429199
a = 3590643.449857; b = 3087562.221816; cout = 3092857314068.363770
a = 3590644.882040; b = 3097426.731965; cout = 3095814905674.611328
a = 3590646.314223; b = 3107291.242115; cout = 3098967852323.174805
a = 3590647.746406; b = 3117155.752264; cout = 3102316154014.061523
a = 3590649.178589; b = 3127020.262414; cout = 3105859810747.266602
a = 3590650.610772; b = 3136884.772563; cout = 3109598822522.782227
a = 3590652.042955; b = 3146749.282712; cout = 3113533189340.625488
a = 3590653.475138; b = 3156613.792862; cout = 3117662911200.776367
a = 3590654.907321; b = 3166478.303011; cout = 3121987988103.258301
a = 3590656.339504; b = 3176342.813160; cout = 3126508420048.049805
a = 3590657.771687; b = 3186207.323310; cout = 3131224207035.151855
a = 3590659.203870; b = 3196071.833459; cout = 3136135349064.581543
a = 3590660.636053; b = 3205936.343609; cout = 3141241846136.330566
a = 3590662.068236; b = 3215800.853758; cout = 3146543698250.395020
a = 3590663.500419; b = 3225665.363907; cout = 3152040905406.767578
a = 3590664.932602; b = 3235529.874057; cout = 3157733467605.470215
a = 3590666.364785; b = 3245394.384206; cout = 3163621384846.497070
a = 3590667.796968; b = 3255258.894355; cout = 3169704657129.833984
a = 3590669.229151; b = 3265123.404505; cout = 3175983284455.486328
a = 3590670.661334; b = 3274987.914654; cout = 3182457266823.451172
a = 3590672.093517; b = 3284852.424803; cout = 3189126604233.739746
a = 3590673.525700; b = 3294716.934953; cout = 3195991296686.349609
a = 3590674.957883; b = 3304581.445102; cout = 3203051344181.274414
a = 3590676.390066; b = 3314445.955252; cout = 3210306746718.517090
a = 3590677.822249; b = 3324310.465401; cout = 3217757504298.077148
a = 3590679.254432; b = 3334174.975550; cout = 3225403616919.963379
a = 3590680.686615; b = 3344039.485700; cout = 3233245084584.168945
a = 3590682.118798; b = 3353903.995849; cout = 3241281907290.674805
a = 3590683.550981; b = 3363768.505998; cout = 3249514085039.506836
a = 3590684.983164; b = 3373633.016148; cout = 3257941617830.656250
a = 3590686.415346; b = 3383497.526297; cout = 3266564505664.125977
a = 3590687.847529; b = 3393362.036447; cout = 3275382748539.903809
a = 3590689.279712; b = 3403226.546596; cout = 3284396346458.018555
a = 3590690.711895; b = 3413091.056745; cout = 3293605299418.442871
a = 3590692.144078; b = 3422955.566895; cout = 3303009607421.186035
a = 3600474.443632; b = 2663389.717576; cout = 3051848316384.114258
a = 3600475.875815; b = 2673254.227725; cout = 3049242103875.599121
a = 3600477.307998; b = 2683118.737875; cout = 3046831246409.403320
a = 3600478.740181; b = 2692983.248024; cout = 3044615743985.525391
a = 3600480.172364; b = 2702847.758174; cout = 3042595596603.959961
a = 3600481.604547; b = 2712712.268323; cout = 3040770804264.722168
a = 3600483.036730; b = 2722576.778472; cout = 3039141366967.802246
a = 3600484.468913; b = 2732441.288622; cout = 3037707284713.190430
a = 3600485.901096; b = 2742305.798771; cout = 3036468557500.897949
a = 3600487.333279; b = 2752170.308920; cout = 3035425185330.926270
a = 3600488.765462; b = 2762034.819070; cout = 3034577168203.274902
a = 3600490.197645; b = 2771899.329219; cout = 3033924506117.937012
a = 3600491.629828; b = 2781763.839369; cout = 3033467199074.920898
a = 3600493.062011; b = 2791628.349518; cout = 3033205247074.221191
a = 3600494.494194; b = 2801492.859667; cout = 3033138650115.835938
a = 3600495.926377; b = 2811357.369817; cout = 3033267408199.771973
a = 3600497.358560; b = 2821221.879966; cout = 3033591521326.028809
a = 3600498.790743; b = 2831086.390115; cout = 3034110989494.606934
a = 3600500.222926; b = 2840950.900265; cout = 3034825812705.497559
a = 3600501.655109; b = 2850815.410414; cout = 3035735990958.698730
a = 3600503.087292; b = 2860679.920564; cout = 3036841524254.222168
a = 3600504.519475; b = 2870544.430713; cout = 3038142412592.073242
a = 3600505.951658; b = 2880408.940862; cout = 3039638655972.225098
a = 3600507.383841; b = 2890273.451012; cout = 3041330254394.708008
a = 3600508.816024; b = 2900137.961161; cout = 3043217207859.508789
a = 3600510.248207; b = 2910002.471310; cout = 3045299516366.623047
a = 3600511.680390; b = 2919866.981460; cout = 3047577179916.053223
a = 3600513.112573; b = 2929731.491609; cout = 3050050198507.806641
a = 3600514.544756; b = 2939596.001758; cout = 3052718572141.876953
a = 3600515.976939; b = 2949460.511908; cout = 3055582300818.264160
a = 3600517.409122; b = 2959325.022057; cout = 3058641384536.968750
a = 3600518.841305; b = 2969189.532207; cout = 3061895823297.984863
a = 3600520.273488; b = 2979054.042356; cout = 3065345617101.325684
a = 3600521.705671; b = 2988918.552505; cout = 3068990765946.985352
a = 3600523.137854; b = 2998783.062655; cout = 3072831269834.961914
a = 3600524.570037; b = 3008647.572804; cout = 3076867128765.256348
a = 3600526.002220; b = 3018512.082953; cout = 3081098342737.869629
a = 3600527.434403; b = 3028376.593103; cout = 3085524911752.802246
a = 3600528.866586; b = 3038241.103252; cout = 3090146835810.047852
a = 3600530.298769; b = 3048105.613402; cout = 3094964114909.616699
a = 3600531.730952; b = 3057970.123551; cout = 3099976749051.501465
a = 3600533.163135; b = 3067834.633700; cout = 3105184738235.705078
a = 3600534.595318; b = 3077699.143850; cout = 3110588082462.223145
a = 3600536.027501; b = 3087563.653999; cout = 3116186781731.063477
a = 3600537.459683; b = 3097428.164148; cout = 3121980836042.208984
a = 3600538.891866; b = 3107292.674298; cout = 3127970245395.694824
a = 3600540.324049; b = 3117157.184447; cout = 3134155009791.474609
a = 3600541.756232; b = 3127021.694597; cout = 3140535129229.587402
a = 3600543.188415; b = 3136886.204746; cout = 3147110603710.014160
a = 3600544.620598; b = 3146750.714895; cout = 3153881433232.763672
a = 3600546.052781; b = 3156615.225045; cout = 3160847617797.825684
a = 3600547.484964; b = 3166479.735194; cout = 3168009157405.206543
a = 3600548.917147; b = 3176344.245343; cout = 3175366052054.904785
a = 3600550.349330; b = 3186208.755493; cout = 3182918301746.924316
a = 3600551.781513; b = 3196073.265642; cout = 3190665906481.259766
a = 3600553.213696; b = 3205937.775791; cout = 3198608866257.915039
a = 3600554.645879; b = 3215802.285941; cout = 3206747181076.884766
a = 3600514.633710; b = 3225664.822369; cout = 3214698710815.884766
a = 3610364.156910; b = 2643662.129460; cout = 3009118955924.567871
a = 3610365.589093; b = 2653526.639610; cout = 3008958496036.323730
a = 3610367.021276; b = 2663391.149759; cout = 3008993391190.395508
a = 3610368.453459; b = 2673255.659908; cout = 3009223641386.784180
a = 3610369.885642; b = 2683120.170058; cout = 3009649246625.497559
a = 3610371.317825; b = 2692984.680207; cout = 3010270206906.529785
a = 3610372.750008; b = 2702849.190357; cout = 3011086522229.863770
a = 3610374.182191; b = 2712713.700506; cout = 3012098192595.531738
a = 3610375.614374; b = 2722578.210655; cout = 3013305218003.514648
a = 3610377.046557; b = 2732442.720805; cout = 3014707598453.812500
a = 3610378.478740; b = 2742307.230954; cout = 3016305333946.429199
a = 3610379.910923; b = 2752171.741103; cout = 3018098424481.370605
a = 3610381.343106; b = 2762036.251253; cout = 3020086870058.624023
a = 3610382.775289; b = 2771900.761402; cout = 3022270670678.200195
a = 3610384.207472; b = 2781765.271552; cout = 3024649826340.083496
a = 3610385.639655; b = 2791629.781701; cout = 3027224337044.291016
a = 3610387.071837; b = 2801494.291850; cout = 3029994202790.817871
a = 3610388.504020; b = 2811358.802000; cout = 3032959423579.661133
a = 3610389.936203; b = 2821223.312149; cout = 3036119999410.814453
a = 3610391.368386; b = 2831087.822298; cout = 3039475930284.291992
a = 3610392.800569; b = 2840952.332448; cout = 3043027216200.089355
a = 3610394.232752; b = 2850816.842597; cout = 3046773857158.202637
a = 3610395.664935; b = 2860681.352746; cout = 3050715853158.645996
a = 3610397.097118; b = 2870545.862896; cout = 3054853204201.389160
a = 3610398.529301; b = 2880410.373045; cout = 3059185910286.458496
a = 3610399.961484; b = 2890274.883195; cout = 3063713971413.843750
a = 3610401.393667; b = 2900139.393344; cout = 3068437387583.541016
a = 3610402.825850; b = 2910003.903493; cout = 3073356158795.573242
a = 3610404.258033; b = 2919868.413643; cout = 3078470285049.904785
a = 3610405.690216; b = 2929732.923792; cout = 3083779766346.562988
a = 3610407.122399; b = 2939597.433941; cout = 3089284602685.538086
a = 3610408.554582; b = 2949461.944091; cout = 3094984794066.834473
a = 3610409.986765; b = 2959326.454240; cout = 3100880340490.447266
a = 3610411.418948; b = 2969190.964390; cout = 3106971241956.375488
a = 3610412.851131; b = 2979055.474539; cout = 3113257498464.623535
a = 3610414.283314; b = 2988919.984688; cout = 3119739110015.185547
a = 3610415.715497; b = 2998784.494838; cout = 3126416076608.075195
a = 3610417.147680; b = 3008649.004987; cout = 3133288398243.276367
a = 3610377.135511; b = 3018511.541415; cout = 3139990032575.763672
a = 3620252.438004; b = 2614070.031195; cout = 3009518730579.523926
a = 3620253.870187; b = 2623934.541345; cout = 3011608668269.228516
a = 3620255.302370; b = 2633799.051494; cout = 3013893961001.251465
a = 3620256.734553; b = 2643663.561643; cout = 3016374608775.599609
a = 3620258.166736; b = 2653528.071793; cout = 3019050611592.260742
a = 3620259.598919; b = 2663392.581942; cout = 3021921969451.243164
a = 3620261.031102; b = 2673257.092091; cout = 3024988682352.542480
a = 3620262.463285; b = 2683121.602241; cout = 3028250750296.161133
a = 3620263.895468; b = 2692986.112390; cout = 3031708173282.094238
a = 3620265.327651; b = 2702850.622540; cout = 3035360951310.348633
a = 3620266.759834; b = 2712715.132689; cout = 3039209084380.918457
a = 3620268.192017; b = 2722579.642838; cout = 3043252572493.809570
a = 3620269.624200; b = 2732444.152988; cout = 3047491415649.015137
a = 3620271.056383; b = 2742308.663137; cout = 3051925613846.538086
a = 3620272.488566; b = 2752173.173286; cout = 3056555167086.373535
a = 3620273.920749; b = 2762037.683436; cout = 3061380075368.544434
a = 3620275.352932; b = 2771902.193585; cout = 3066400338693.012695
a = 3620276.785115; b = 2781766.703735; cout = 3071615957059.818848
a = 3620278.217298; b = 2791631.213884; cout = 3077026930468.921875
a = 3620279.649481; b = 2801495.724033; cout = 3082633258920.355957
a = 3620239.639284; b = 2811358.260562; cout = 5742365715679.184570
a = 3620213.443215; b = 2821221.454964; cout = 5741995486903.243164
a = 3620214.875398; b = 2831085.965113; cout = 5741671536416.228516
a = 3620216.307581; b = 2840950.475262; cout = 5741542940971.532227
a = 3620217.739764; b = 2850814.985412; cout = 5741609700569.166992
a = 3620219.171947; b = 2860679.495561; cout = 5741871815209.100586
a = 3620220.604130; b = 2870544.005711; cout = 5742329284891.355469
a = 3620222.036313; b = 2880408.515860; cout = 5742982109615.928711
a = 3620223.468496; b = 2890273.026009; cout = 5743830289382.834961
a = 3620224.900679; b = 2900137.536159; cout = 5744873824192.033203
a = 3620226.332862; b = 2910002.046308; cout = 5746112714043.574219
a = 3620227.765045; b = 2919866.556457; cout = 5747546958937.425781
a = 3620229.197228; b = 2929731.066607; cout = 5749176558873.586914
a = 3620230.629411; b = 2939595.576756; cout = 5751001513852.068359
a = 3620232.061594; b = 2949460.086906; cout = 5753021823872.871094
a = 3620233.493777; b = 2959324.597055; cout = 5755237488935.993164
a = 3620234.925960; b = 2969189.107204; cout = 5757648509041.426758
a = 3620236.358143; b = 2979053.617354; cout = 5760254884189.182617
a = 3620237.790326; b = 2988918.127503; cout = 5763056614379.252930
a = 3620239.222509; b = 2998782.637652; cout = 5766053699611.645508
a = 3620240.654692; b = 3008647.147802; cout = 5769246139886.352539
a = 3620242.086874; b = 3018511.657951; cout = 5772633935203.383789
a = 3620243.519057; b = 3028376.168100; cout = 5776217085562.731445
a = 3620244.951240; b = 3038240.678250; cout = 5779995590964.391602
a = 3620246.383423; b = 3048105.188399; cout = 5783969451408.372070
a = 3620247.815606; b = 3057969.698549; cout = 5788138666894.668945
a = 3620249.247789; b = 3067834.208698; cout = 5792503237423.295898
a = 3630142.151282; b = 2594342.443079; cout = 3054781763108.127441
a = 3630102.143058; b = 2604204.979708; cout = 5713285719771.879883
a = 3630075.945016; b = 2614068.174010; cout = 5711660240553.049805
a = 3630077.377199; b = 2623932.684159; cout = 5710070296882.275391
a = 3630078.809382; b = 2633797.194309; cout = 5708675708253.793945
a = 3630080.241565; b = 2643661.704458; cout = 5707476474667.666016
a = 3630081.673748; b = 2653526.214607; cout = 5706472596123.832031
a = 3630083.105931; b = 2663390.724757; cout = 5705664072622.318359
a = 3630084.538114; b = 2673255.234906; cout = 5705050904163.116211
a = 3630085.970297; b = 2683119.745055; cout = 5704633090746.253906
a = 3630087.402480; b = 2692984.255205; cout = 5704410632371.691406
a = 3630088.834663; b = 2702848.765354; cout = 5704383529039.454102
a = 3630090.266846; b = 2712713.275504; cout = 5704551780749.531250
a = 3630091.699028; b = 2722577.785653; cout = 5704915387501.923828
a = 3630093.131211; b = 2732442.295802; cout = 5705474349296.646484
a = 3630094.563394; b = 2742306.805952; cout = 5706228666133.674805
a = 3630095.995577; b = 2752171.316101; cout = 5707178338013.022461
a = 3630097.427760; b = 2762035.826250; cout = 5708323364934.689453
a = 3630098.859943; b = 2771900.336400; cout = 5709663746898.678711
a = 3630100.292126; b = 2781764.846549; cout = 5711199483904.982422
a = 3630101.724309; b = 2791629.356699; cout = 5712930575953.600586
a = 3630103.156492; b = 2801493.866848; cout = 5714857023044.541016
a = 3630104.588675; b = 2811358.376997; cout = 5716978825177.800781
a = 3630106.020858; b = 2821222.887147; cout = 5719295982353.387695
a = 3630107.453041; b = 2831087.397296; cout = 5721808494571.274414
a = 3630108.885224; b = 2840951.907445; cout = 5724516361831.482422
a = 3630110.317407; b = 2850816.417595; cout = 5727419584134.015625
a = 3630111.749590; b = 2860680.927744; cout = 5730518161478.852539
a = 3630113.181773; b = 2870545.437894; cout = 5733812093866.019531
a = 3630114.613956; b = 2880409.948043; cout = 5737301381295.508789
a = 3630116.046139; b = 2890274.458192; cout = 5740986023767.308594
a = 3630117.478322; b = 2900138.968342; cout = 5744866021281.434570
a = 3630118.910505; b = 2910003.478491; cout = 5748941373837.849609
a = 3630120.342688; b = 2919867.988640; cout = 5753212081436.616211
a = 3630121.774871; b = 2929732.498790; cout = 5757678144077.689453
a = 3630123.207054; b = 2939597.008939; cout = 5762339561761.090820
a = 3630124.639237; b = 2949461.519089; cout = 5767196334486.782227
a = 3630126.071420; b = 2959326.029238; cout = 5772248462254.813477
a = 3630127.503603; b = 2969190.539387; cout = 5777495945065.163086
a = 3630128.935786; b = 2979055.049537; cout = 5782938782917.819336
a = 3630130.367969; b = 2988919.559686; cout = 5788576975812.802734
a = 3639964.226110; b = 2584476.075745; cout = 5682611095806.245117
a = 3639965.658293; b = 2594340.585894; cout = 5683271549713.425781
a = 3639967.090476; b = 2604205.096044; cout = 5684127358662.909180
a = 3639968.522659; b = 2614069.606193; cout = 5685178522654.708984
a = 3639969.954842; b = 2623934.116342; cout = 5686425041688.831055
a = 3639971.387025; b = 2633798.626492; cout = 5687866915765.286133
a = 3639972.819208; b = 2643663.136641; cout = 5689504144884.041016
a = 3639974.251391; b = 2653527.646790; cout = 5691336729045.114258
a = 3639975.683574; b = 2663392.156940; cout = 5693364668248.510742
a = 3639977.115757; b = 2673256.667089; cout = 5695587962494.229492
a = 3639978.547940; b = 2683121.177238; cout = 5698006611782.256836
a = 3639979.980123; b = 2692985.687388; cout = 5700620616112.604492
a = 3639981.412306; b = 2702850.197537; cout = 5703429975485.269531
a = 3639982.844489; b = 2712714.707687; cout = 5706434689900.262695
a = 3639984.276672; b = 2722579.217836; cout = 5709634759357.564453
a = 3639985.708855; b = 2732443.727985; cout = 5713030183857.185547
a = 3639987.141038; b = 2742308.238135; cout = 5716620963399.127930
a = 3639988.573221; b = 2752172.748284; cout = 5720407097983.385742
a = 3639990.005404; b = 2762037.258433; cout = 5724388587609.961914
a = 3639991.437587; b = 2771901.768583; cout = 5728565432278.839844
a = 3639992.869770; b = 2781766.278732; cout = 5732937631990.063477
a = 3639994.301953; b = 2791630.788882; cout = 5737505186743.591797
a = 3639995.734136; b = 2801495.299031; cout = 5742268096539.425781
a = 3639997.166319; b = 2811359.809180; cout = 5747226361377.595703
a = 3639998.598502; b = 2821224.319330; cout = 5752379981258.080078
a = 3640000.030685; b = 2831088.829479; cout = 5757728956180.880859
a = 3669570.093175; b = 1568442.401570; cout = 5790488741245.357422
a = 3669571.525358; b = 1578306.911719; cout = 5792537486351.916992
a = 3679444.052440; b = 1440205.201811; cout = 5790570215613.559570
a = 3679445.484623; b = 1450069.711960; cout = 5792915807874.885742
